hhid,tipo,tcuerda,p16a07a,p16a07b
5666.0,agricola,cuerda/tarea de 25 varas por lado,20.0,cuerda
5666.0,agricola,cuerda/tarea de 25 varas por lado,15.0,cuerda
5666.0,agricola,cuerda/tarea de 25 varas por lado,10.0,cuerda
5667.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,20.0,cuerda
5668.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
5668.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,cuerda
5668.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,cuerda
5669.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,7.0,cuerda
5669.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,cuerda
5669.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,2.5,cuerda
5670.0,agricola,cuerda/tarea de 25 varas por lado,4.0,cuerda
5671.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,1.0,manzana
5671.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,14.0,cuerda
5672.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,4.0,cuerda
5672.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,4.0,manzana
5672.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,10.0,manzana
5672.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,9.0,manzana
5673.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,2.0,cuerda
5673.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,3.0,manzana
5673.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,4.0,manzana
5674.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,4.0,cuerda
5674.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,8.0,manzana
5674.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,6.0,manzana
5674.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,6.0,manzana
5674.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,5.0,manzana
5675.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,2.0,cuerda
5675.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,1.0,manzana
5675.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,1.0,manzana
5676.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,13.0,manzana
5677.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,15.0,manzana
5678.0,agricola,cuerda/tarea de 30 varas por lado,5.0,manzana
5679.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,10.0,manzana
5680.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,10.0,manzana
5682.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,4.0,manzana
5682.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,3.0,manzana
5682.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,4.0,manzana
5747.0,agricola,cuerda/tarea de 25 varas por lado,8.0,manzana
5764.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,20.0,cuerda
5765.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,1.0,manzana
5770.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,6.0,manzana
5772.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,8.0,manzana
5773.0,agricola,cuerda/tarea de 40 varas por lado,10.0,manzana
5774.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,manzana
5775.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,20.0,manzana
5777.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,manzana
5779.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,manzana
5780.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,60.0,manzana
5781.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,42.0,manzana
5782.0,agricola,cuerda/tarea de 25 varas por lado,12.0,manzana
5825.0,agricola,cuerda/tarea de 40 varas por lado,75.0,manzana
5833.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,2.0,caballeria
5839.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,2.0,caballeria
5840.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,5.0,manzana
5842.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,30.0,manzana
5845.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,20.0,manzana
5847.0,agricola,cuerda/tarea de 50 varas por lado,10.0,manzana
5852.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,10.0,manzana
5854.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,3.0,manzana
5858.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,96.0,manzana
5859.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,1.0,caballeria
5861.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,64.0,manzana
5862.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,32.0,manzana
5866.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,4.0,cuerda
5867.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,1.0,caballeria
5869.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,2.0,caballeria
5870.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,2.0,caballeria
5871.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,64.0,manzana
5873.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,1.0,hectarea
5875.0,mixta (agricola y pecuaria),cuerda/tarea de 50 varas por lado,2.0,manzana
5879.0,agricola,cuerda/tarea de 50 varas por lado,2.0,caballeria
5884.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,caballeria
5885.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,20.0,manzana
5895.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,15.0,manzana
5896.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,35.0,manzana
5900.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,1.0,caballeria
5902.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,1.0,caballeria
5904.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,2.0,caballeria
5905.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,33.0,manzana
5908.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,46.0,manzana
5920.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,64.0,manzana
5921.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,59.0,manzana
5922.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,58.0,manzana
5925.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,112.0,manzana
5925.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,60.0,manzana
5925.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,46.0,manzana
5927.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,49.0,manzana
5928.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,64.0,manzana
5929.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,96.0,manzana
5930.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,96.0,manzana
5932.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,94.0,manzana
5933.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,64.0,manzana
5934.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,64.0,manzana
5935.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,27.0,manzana
5936.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,96.0,manzana
5937.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,64.0,manzana
5950.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,75.0,manzana
5951.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,60.0,manzana
5952.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,20.0,manzana
5954.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,40.0,manzana
5955.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,60.0,manzana
5957.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,70.0,manzana
5958.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,62.0,manzana
5960.0,agricola,cuerda/tarea de 25 varas por lado,79.0,manzana
5961.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,50.0,manzana
5963.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,62.0,manzana
5964.0,agricola,cuerda/tarea de 25 varas por lado,56.0,manzana
5965.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,9.0,manzana
5966.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,64.0,manzana
5967.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,7.0,manzana
5968.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,90.0,manzana
5969.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,5.0,manzana
5971.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,20.0,manzana
5972.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,50.0,manzana
5973.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,100.0,manzana
5974.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,35.0,manzana
5978.0,agricola,cuerda/tarea de 25 varas por lado,60.0,manzana
5979.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,60.0,manzana
5983.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,70.0,manzana
5984.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,60.0,manzana
5986.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,48.0,manzana
5987.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,2.0,manzana
5988.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,50.0,manzana
5990.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,60.0,manzana
5992.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,64.0,manzana
5993.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,30.0,manzana
5994.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,65.0,manzana
6006.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,15.0,manzana
6010.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,3.0,manzana
6013.0,mixta (agricola y pecuaria),cuerda/tarea de 20 varas por lado,10.0,manzana
6035.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,65.0,manzana
6039.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,30.0,manzana
6044.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,caballeria
6045.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,caballeria
6045.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,40.0,manzana
6046.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,caballeria
6048.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,manzana
6056.0,agricola,cuerda/tarea de 25 varas por lado,1.0,manzana
6060.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,manzana
6062.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,64.0,manzana
6063.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,15.0,manzana
6070.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,6.0,manzana
6075.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,2.0,manzana
6080.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6081.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,45.0,hectarea
6084.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,5.0,caballeria
6086.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,63.0,manzana
6087.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,12.0,manzana
6088.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,50.0,manzana
6095.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,67.0,manzana
6100.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,4.0,manzana
6112.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,20.0,manzana
6114.0,agricola,cuerda/tarea de 20 varas por lado,2.0,manzana
6117.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,12.0,manzana
6119.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.5,manzana
6120.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,63.0,manzana
6123.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,12.0,manzana
6124.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,6.0,manzana
6125.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,caballeria
6132.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,40.0,manzana
6136.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,40.0,manzana
6137.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,7.300000190734863,manzana
6139.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,4.0,manzana
6141.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,25.0,manzana
6142.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,32.0,manzana
6143.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,6.0,manzana
6146.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,50.0,manzana
6148.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,52.0,manzana
6148.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,52.0,manzana
6152.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,64.0,manzana
6152.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,10.0,manzana
6154.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,64.0,manzana
6155.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,64.0,manzana
6156.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,64.0,manzana
6157.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,5.0,manzana
6158.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,87.0,manzana
6159.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,62.0,manzana
6165.0,agricola,cuerda/tarea de 30 varas por lado,15.0,manzana
6175.0,agricola,cuerda/tarea de 30 varas por lado,4.0,manzana
6180.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,3.0,caballeria
6181.0,agricola,cuerda/tarea de 30 varas por lado,30.0,manzana
6182.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,30.0,manzana
6183.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,30.0,manzana
6184.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,60.0,manzana
6186.0,agricola,cuerda/tarea de 30 varas por lado,30.0,manzana
6187.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,60.0,manzana
6189.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,30.0,manzana
6190.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,60.0,manzana
6192.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,64.0,manzana
6218.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,caballeria
6229.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,2.0,caballeria
6229.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,1.0,caballeria
6235.0,agricola,cuerda/tarea de 25 varas por lado,9.0,manzana
6252.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,4.0,manzana
6253.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,cuerda
6254.0,mixta (agricola y pecuaria),cuerda/tarea de 40 varas por lado,20.0,manzana
6255.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,30.0,manzana
6257.0,agricola,cuerda/tarea de 25 varas por lado,1.0,manzana
6258.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,4.0,caballeria
6259.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,2.0,caballeria
6393.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6400.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,20.0,manzana
6400.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,manzana
6438.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6439.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,6.0,manzana
6441.0,agricola,cuerda/tarea de 25 varas por lado,3.0,manzana
6442.0,agricola,cuerda/tarea de 25 varas por lado,2.0,cuerda
6443.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,manzana
6445.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,cuerda
6445.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,manzana
6446.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,14.0,manzana
6447.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,60.0,cuerda
6448.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,8.0,manzana
6450.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,28.0,manzana
6457.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,caballeria
6517.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,2.0,manzana
6523.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,1.0,caballeria
6524.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,1.0,caballeria
6526.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,1.0,caballeria
6532.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,2.0,cuerda
6537.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,hectarea
6548.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,4.0,cuerda
6555.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,8.0,manzana
6557.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.0,manzana
6613.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6613.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6613.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,10.0,manzana
6613.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,20.0,manzana
6613.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,15.0,manzana
6641.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,24.0,tarea
6646.0,agricola,cuerda/tarea de 25 varas por lado,10.0,cuerda
6652.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,7.0,manzana
6654.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,3.0,manzana
6655.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,2.0,manzana
6657.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,3.0,manzana
6658.0,mixta (agricola y pecuaria),cuerda/tarea de 30 varas por lado,2.0,manzana
6702.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,caballeria
6702.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,6.0,manzana
6709.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6711.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6713.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6713.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6717.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,1.0,manzana
6719.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,3.5,caballeria
6725.0,mixta (agricola y pecuaria),cuerda/tarea de 25 varas por lado,4.0,manzana
6727.0,agricola,cuerda/tarea de 25 varas por lado,1.0,manzana
6744.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,10.0,tarea
6744.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,10.0,tarea
6744.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,15.0,tarea
6745.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,5.0,manzana
6746.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,5.0,tarea
6746.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,10.0,tarea
6746.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,6.0,tarea
6747.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,10.0,tarea
6749.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,13.0,tarea
6749.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,17.0,tarea
6750.0,mixta (agricola y pecuaria),cuerda/tarea de 24 varas por lado,6.0,tarea
