depto,mupio,sector,c02b01,c02b02a,c02b02b
17,1,20,SI,,
17,1,20,SI,,
17,1,20,NO,30,Kilometr
17,1,20,NO,30,Kilometr
17,1,20,SI,,
17,1,20,SI,,
17,1,20,SI,,
17,1,20,NO,30,Kilometr
17,1,20,NO,3,Kilometr
17,1,20,NO,30,Kilometr
17,1,20,SI,,
17,1,20,NO,30,Kilometr
17,1,20,SI,,
17,1,20,NO,30,Kilometr
17,1,20,NO,30,Kilometr
17,1,20,NO,30,Kilometr
17,1,20,SI,,
17,1,20,NO,30,Kilometr
17,1,20,SI,,
17,1,20,NO,30,Kilometr
17,1,20,NO,3,Kilometr
17,1,20,SI,300,Metros
17,1,20,,,
17,1,23,SI,,
17,1,23,SI,,
17,1,23,NO,7,Kilometr
17,1,23,NO,9,Kilometr
17,1,23,NO,40,Kilometr
17,1,23,NO,40,Kilometr
17,1,23,NO,9,Kilometr
17,1,23,NO,5,Kilometr
17,1,23,SI,,
17,1,23,NO,5,Kilometr
17,1,23,NO,12,Kilometr
17,1,23,NO,40,Kilometr
17,1,23,SI,,
17,1,23,NO,40,Kilometr
17,1,23,NO,40,Kilometr
17,1,23,NO,40,Kilometr
17,1,23,NO,40,Kilometr
17,1,23,NO,40,Kilometr
17,1,23,SI,,
17,1,23,NO,12,Kilometr
17,1,23,,,
17,1,23,NO,40,Kilometr
17,1,23,SI,,
17,1,23,SI,,
17,1,23,,,
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,3,23,NO,2,Kilometr
17,4,10,SI,8,Kilometr
17,4,10,SI,8,Kilometr
17,4,10,SI,8,Kilometr
17,4,10,SI,8,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,35,Kilometr
17,4,10,NO,8,Kilometr
17,4,10,NO,8,Kilometr
17,4,10,NO,2,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,NO,40,Kilometr
17,4,10,SI,100,Metros
17,4,16,NO,80,Kilometr
17,4,16,NO,15,Kilometr
17,4,16,NO,180,Kilometr
17,4,16,NO,185,Kilometr
17,4,16,NO,240,Kilometr
17,4,16,NO,240,Kilometr
17,4,16,NO,240,Kilometr
17,4,16,NO,240,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,80,Kilometr
17,4,16,NO,500,Metros
17,4,16,NO,240,Kilometr
17,4,16,NO,240,Kilometr
17,4,16,NO,240,Kilometr
17,4,16,NO,100,Metros
17,4,16,NO,50,Metros
17,4,16,NO,NS / NR,NS / NR
17,5,9,NO,24,Kilometr
17,5,9,SI,,
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,SI,,
17,5,9,SI,,
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,SI,,
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,SI,,
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,NO,25,Kilometr
17,5,9,SI,,
17,5,9,SI,,
17,5,9,,3,Kilometr
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,NO,50,Kilometr
17,5,17,NO,50,Kilometr
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,SI,,
17,5,17,NO,50,Kilometr
17,5,17,SI,,
17,5,17,SI,,
17,5,17,,2,Kilometr
17,5,31,SI,,
17,5,31,SI,,
17,5,31,SI,,
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,SI,,
17,5,31,SI,,
17,5,31,SI,,
17,5,31,NO,43,Kilometr
17,5,31,SI,,
17,5,31,NO,48,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,SI,,
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,NO,43,Kilometr
17,5,31,SI,3,Kilometr
17,5,31,SI,12,Kilometr
17,5,31,,3,Kilometr
17,5,36,NO,3,Kilometr
17,5,36,SI,,
17,5,36,NO,13,Kilometr
17,5,36,NO,60,Kilometr
17,5,36,NO,75,Kilometr
17,5,36,NO,75,Kilometr
17,5,36,NO,75,Kilometr
17,5,36,NO,NS / NR,NS / NR
17,5,36,SI,,
17,5,36,NO,60,Kilometr
17,5,36,NO,35,Kilometr
17,5,36,NO,60,Kilometr
17,5,36,SI,,
17,5,36,NO,75,Kilometr
17,5,36,NO,75,Kilometr
17,5,36,NO,75,Kilometr
17,5,36,NO,75,Kilometr
17,5,36,NO,60,Kilometr
17,5,36,SI,,
17,5,36,NO,60,Kilometr
17,5,36,NO,75,Kilometr
17,5,36,NO,100,Kilometr
17,5,36,SI,,
17,5,36,SI,,
17,5,36,,NS / NR,NS / NR
17,5,41,NO,75,Kilometr
17,5,41,SI,,
17,5,41,NO,6,Kilometr
17,5,41,NO,40,Kilometr
17,5,41,NO,100,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,SI,,
17,5,41,NO,75,Kilometr
17,5,41,NO,6,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,NO,100,Kilometr
17,5,41,NO,70,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,SI,,
17,5,41,NO,75,Kilometr
17,5,41,NO,75,Kilometr
17,5,41,NO,150,Kilometr
17,5,41,NO,1,Kilometr
17,5,41,NO,1,Kilometr
17,5,41,,2,Kilometr
17,5,49,SI,80,Kilometr
17,5,49,SI,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,50,Kilometr
17,5,49,NO,50,Kilometr
17,5,49,NO,50,Kilometr
17,5,49,NO,50,Kilometr
17,5,49,NO,50,Kilometr
17,5,49,NO,50,Kilometr
17,5,49,NO,50,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,49,NO,80,Kilometr
17,5,53,SI,75,Metros
17,5,53,SI,75,Metros
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,SI,75,Metros
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,NO,75,Kilometr
17,5,53,SI,75,Kilometr
17,5,53,SI,75,Kilometr
17,5,58,SI,8,Kilometr
17,5,58,SI,8,Kilometr
17,5,58,NO,8,Kilometr
17,5,58,NO,12,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,58,NO,125,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,5,62,NO,10,Kilometr
17,6,1,SI,,
17,6,1,SI,,
17,6,1,NO,6,Kilometr
17,6,1,NO,6,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,NO,6,Kilometr
17,6,1,NO,6,Kilometr
17,6,1,NO,6,Kilometr
17,6,1,NO,6,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,NO,6,Kilometr
17,6,1,NO,6,Kilometr
17,6,1,NO,12,Kilometr
17,6,1,SI,,
17,6,1,NO,6,Kilometr
17,6,1,NO,NS / NR,NS / NR
17,6,1,NO,12,Kilometr
17,6,1,SI,,
17,6,1,NO,NS / NR,NS / NR
17,6,1,,,
17,6,3,SI,,
17,6,3,SI,,
17,6,3,SI,,
17,6,3,SI,,
17,6,3,NO,18,Kilometr
17,6,3,NO,18,Kilometr
17,6,3,NO,18,Kilometr
17,6,3,SI,,
17,6,3,SI,,
17,6,3,SI,,
17,6,3,SI,,
17,6,3,SI,,
17,6,3,NO,300,Metros
17,6,3,NO,18,Kilometr
17,6,3,SI,,
17,6,3,SI,,
17,6,3,SI,,
17,6,3,NO,18,Kilometr
17,6,3,SI,,
17,6,3,SI,,
17,6,3,NO,18,Kilometr
17,6,3,NO,18,Kilometr
17,6,3,SI,,
17,6,3,NO,NS / NR,NS / NR
17,6,3,,,
17,7,2,NO,6,Kilometr
17,7,2,SI,100,Metros
17,7,2,NO,6,Kilometr
17,7,2,NO,6,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,6,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,6,Kilometr
17,7,2,NO,6,Kilometr
17,7,2,NO,6,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,SI,100,Metros
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,NO,10,Kilometr
17,7,2,SI,200,Metros
17,7,2,SI,500,Metros
17,7,2,,10,Kilometr
17,7,5,SI,100,Metros
17,7,5,SI,,
17,7,5,NO,28,Kilometr
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,SI,100,Metros
17,7,5,NO,NS / NR,NS / NR
17,7,5,SI,100,Metros
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,SI,100,Metros
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,NO,NS / NR,NS / NR
17,7,5,SI,100,Metros
17,7,5,SI,100,Metros
17,7,5,,,
17,8,16,NO,3,Kilometr
17,8,16,SI,2,Kilometr
17,8,16,NO,3,Kilometr
17,8,16,NO,3,Kilometr
17,8,16,NO,85,Kilometr
17,8,16,NO,85,Kilometr
17,8,16,NO,60,Kilometr
17,8,16,NO,43,Kilometr
17,8,16,NO,3,Kilometr
17,8,16,NO,3,Kilometr
17,8,16,NO,3,Kilometr
17,8,16,NO,43,Kilometr
17,8,16,SI,2,Kilometr
17,8,16,NO,43,Kilometr
17,8,16,NO,30,Kilometr
17,8,16,NO,43,Kilometr
17,8,16,NO,43,Kilometr
17,8,16,NO,60,Kilometr
17,8,16,SI,,
17,8,16,NO,3,Kilometr
17,8,16,NO,60,Kilometr
17,8,16,NO,60,Kilometr
17,8,16,SI,2,Kilometr
17,8,16,SI,2,Kilometr
17,8,16,,,
17,8,25,SI,200,Metros
17,8,25,SI,200,Metros
17,8,25,SI,200,Metros
17,8,25,SI,300,Metros
17,8,25,NO,47,Kilometr
17,8,25,NO,47,Kilometr
17,8,25,NO,47,Kilometr
17,8,25,NO,32,Kilometr
17,8,25,SI,300,Metros
17,8,25,SI,300,Metros
17,8,25,SI,300,Metros
17,8,25,SI,300,Metros
17,8,25,SI,100,Metros
17,8,25,SI,300,Metros
17,8,25,NO,NS / NR,NS / NR
17,8,25,NO,32,Kilometr
17,8,25,NO,32,Kilometr
17,8,25,NO,47,Kilometr
17,8,25,SI,100,Metros
17,8,25,SI,100,Metros
17,8,25,NO,47,Kilometr
17,8,25,NO,47,Kilometr
17,8,25,NO,3,Kilometr
17,8,25,SI,300,Metros
17,8,25,,100,Metros
17,8,27,SI,200,Metros
17,8,27,SI,200,Metros
17,8,27,SI,300,Metros
17,8,27,SI,500,Metros
17,8,27,NO,55,Kilometr
17,8,27,NO,24,Kilometr
17,8,27,NO,24,Kilometr
17,8,27,SI,10,Cuadras
17,8,27,SI,300,Metros
17,8,27,SI,550,Metros
17,8,27,SI,100,Metros
17,8,27,NO,45,Kilometr
17,8,27,SI,100,Metros
17,8,27,NO,45,Kilometr
17,8,27,,,
17,8,27,NO,45,Kilometr
17,8,27,NO,45,Kilometr
17,8,27,NO,60,Kilometr
17,8,27,SI,100,Metros
17,8,27,SI,100,Metros
17,8,27,NO,55,Kilometr
17,8,27,NO,55,Kilometr
17,8,27,NO,300,Metros
17,8,27,SI,300,Metros
17,8,27,,300,Metros
17,8,35,NO,48,Kilometr
17,8,35,SI,300,Metros
17,8,35,NO,28,Kilometr
17,8,35,NO,15,Kilometr
17,8,35,NO,48,Kilometr
17,8,35,NO,48,Kilometr
17,8,35,NO,48,Kilometr
17,8,35,SI,300,Metros
17,8,35,SI,200,Metros
17,8,35,NO,15,Kilometr
17,8,35,NO,28,Kilometr
17,8,35,NO,28,Kilometr
17,8,35,SI,300,Metros
17,8,35,NO,48,Kilometr
17,8,35,,,
17,8,35,NO,28,Kilometr
17,8,35,NO,28,Kilometr
17,8,35,NO,48,Kilometr
17,8,35,SI,300,Metros
17,8,35,NO,15,Kilometr
17,8,35,NO,48,Kilometr
17,8,35,NO,48,Kilometr
17,8,35,SI,1,Kilometr
17,8,35,SI,300,Metros
17,8,35,,1,Kilometr
17,9,14,NO,12,Kilometr
17,9,14,SI,100,Metros
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,SI,100,Metros
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,SI,100,Metros
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,NO,NS / NR,NS / NR
17,9,14,SI,500,Metros
17,9,14,SI,100,Metros
17,9,14,,,
17,9,33,SI,100,Metros
17,9,33,SI,100,Metros
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,SI,100,Metros
17,9,33,SI,100,Metros
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,SI,100,Metros
17,9,33,SI,100,Metros
17,9,33,NO,35,Kilometr
17,9,33,NO,35,Kilometr
17,9,33,SI,500,Metros
17,9,33,SI,500,Metros
17,9,33,NO,NS / NR,NS / NR
17,10,2,NO,7,Cuadras
17,10,2,NO,7,Cuadras
17,10,2,NO,7,Cuadras
17,10,2,NO,7,Cuadras
17,10,2,NO,NS / NR,Kilometr
17,10,2,NO,NS / NR,Kilometr
17,10,2,SI,4,Cuadras
17,10,2,NO,8,Kilometr
17,10,2,SI,,
17,10,2,NO,NS / NR,NS / NR
17,10,2,NO,3,Cuadras
17,10,2,NO,9,Cuadras
17,10,2,NO,9,Cuadras
17,10,2,NO,9,Cuadras
17,10,2,NO,30,Kilometr
17,10,2,NO,7,Cuadras
17,10,2,NO,9,Cuadras
17,10,2,NO,10,Cuadras
17,10,2,SI,,
17,10,2,NO,9,Cuadras
17,10,2,NO,1,Cuadras
17,10,2,NO,NS / NR,NS / NR
17,10,2,NO,9,Cuadras
17,10,2,NO,10,Kilometr
17,10,2,,50,Kilometr
17,10,8,SI,,
17,10,8,SI,,
17,10,8,SI,,
17,10,8,SI,,
17,10,8,NO,NS / NR,Kilometr
17,10,8,NO,NS / NR,Kilometr
17,10,8,SI,,
17,10,8,NO,NS / NR,NS / NR
17,10,8,SI,,
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,NO,12,Kilometr
17,10,8,SI,,
17,10,8,SI,,
17,10,8,NO,70,Kilometr
17,10,8,NO,70,Kilometr
17,10,8,SI,,
17,10,8,NO,50,Metros
17,10,8,,1,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,SI,,
17,10,21,NO,34,Kilometr
17,10,21,SI,,
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,SI,,
17,10,21,SI,,
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,SI,,
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,SI,,
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,NO,34,Kilometr
17,10,21,SI,,
17,10,21,SI,,
17,10,21,,400,Metros
17,10,31,SI,,
17,10,31,SI,,
17,10,31,NO,43,Kilometr
17,10,31,SI,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,SI,,
17,10,31,SI,,
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,SI,,
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,NO,43,Kilometr
17,10,31,SI,,
17,10,31,SI,,
17,10,31,,NS / NR,NS / NR
17,11,4,SI,,
17,11,4,SI,,
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,SI,,
17,11,4,SI,,
17,11,4,NO,1,Kilometr
17,11,4,SI,,
17,11,4,NO,1,Kilometr
17,11,4,SI,,
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,SI,,
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,NO,1,Kilometr
17,11,4,SI,,
17,11,4,NO,NS / NR,NS / NR
17,11,4,,NS / NR,NS / NR
17,11,7,NO,1,Kilometr
17,11,7,SI,,
17,11,7,NO,1,Kilometr
17,11,7,NO,500,Metros
17,11,7,NO,500,Metros
17,11,7,NO,500,Metros
17,11,7,NO,500,Metros
17,11,7,SI,,
17,11,7,SI,,
17,11,7,NO,500,Metros
17,11,7,NO,NS / NR,Kilometr
17,11,7,NO,1,Kilometr
17,11,7,NO,500,Metros
17,11,7,NO,500,Metros
17,11,7,NO,500,Metros
17,11,7,NO,500,Metros
17,11,7,NO,1,Kilometr
17,11,7,NO,1,Kilometr
17,11,7,SI,,
17,11,7,NO,1,Kilometr
17,11,7,NO,4,Kilometr
17,11,7,NO,7,Kilometr
17,11,7,SI,,
17,11,7,SI,,
17,11,7,,7,NS / NR
17,11,13,SI,,
17,11,13,SI,,
17,11,13,NO,20,Kilometr
17,11,13,SI,,
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,SI,,
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,SI,,
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,NO,20,Kilometr
17,11,13,SI,,
17,11,13,SI,,
17,11,13,,,
17,12,12,SI,500,Metros
17,12,12,SI,500,Metros
17,12,12,SI,500,Metros
17,12,12,NO,2,Kilometr
17,12,12,NO,98,Kilometr
17,12,12,NO,98,Kilometr
17,12,12,NO,2,Kilometr
17,12,12,SI,5,Cuadras
17,12,12,SI,2,Cuadras
17,12,12,SI,2,Cuadras
17,12,12,SI,3,Cuadras
17,12,12,NO,2,Kilometr
17,12,12,SI,3,Cuadras
17,12,12,NO,2,Cuadras
17,12,12,NO,98,Kilometr
17,12,12,NO,2,Kilometr
17,12,12,NO,2,Kilometr
17,12,12,NO,2,Kilometr
17,12,12,SI,2,Cuadras
17,12,12,NO,2,Kilometr
17,12,12,NO,98,Kilometr
17,12,12,NO,2,Kilometr
17,12,12,NO,2,Kilometr
17,12,12,NO,NS / NR,NS / NR
17,12,12,,,
18,1,6,SI,3,Cuadras
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,2,Kilometr
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,,
18,1,6,NO,NS / NR,NS / NR
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,5,Cuadras
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,5,Cuadras
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,,
18,1,6,SI,,
18,1,6,,,
18,1,6,,,
18,1,6,,,
18,1,11,SI,7,Cuadras
18,1,11,SI,7,Cuadras
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,11,NO,NS / NR,NS / NR
18,1,22,SI,,
18,1,22,SI,,
18,1,22,SI,,
18,1,22,NO,5,Cuadras
18,1,22,NO,1,Kilometr
18,1,22,NO,2,Cuadras
18,1,22,NO,2,Cuadras
18,1,22,NO,NS / NR,NS / NR
18,1,22,NO,4,Cuadras
18,1,22,NO,3,Kilometr
18,1,22,SI,,
18,1,22,NO,8,Cuadras
18,1,22,,,
18,1,22,SI,2,Cuadras
18,1,22,SI,6,Cuadras
18,1,22,SI,3,Cuadras
18,1,22,SI,7,Cuadras
18,1,22,SI,6,Cuadras
18,1,22,SI,3,Cuadras
18,1,22,SI,7,Kilometr
18,1,22,SI,6,Cuadras
18,1,22,SI,8,Cuadras
18,1,22,,,
18,1,22,,,
18,1,22,,,
18,1,28,SI,500,Metros
18,1,28,SI,500,Metros
18,1,28,NO,5,Kilometr
