hhid,depto_code,depto_name,mupio,sector
3994,13,huehuetenango,7,7
3995,13,huehuetenango,7,7
3996,13,huehuetenango,7,7
3997,13,huehuetenango,7,7
3998,13,huehuetenango,7,7
3999,13,huehuetenango,7,7
4000,13,huehuetenango,7,7
4001,13,huehuetenango,7,7
4002,13,huehuetenango,7,7
4003,13,huehuetenango,7,7
4004,13,huehuetenango,7,17
4005,13,huehuetenango,7,17
4006,13,huehuetenango,7,17
4007,13,huehuetenango,7,17
4008,13,huehuetenango,7,17
4009,13,huehuetenango,7,17
4010,13,huehuetenango,7,17
4011,13,huehuetenango,7,17
4012,13,huehuetenango,7,17
4013,13,huehuetenango,7,17
4014,13,huehuetenango,7,17
4015,13,huehuetenango,7,17
4016,13,huehuetenango,7,22
4017,13,huehuetenango,7,22
4018,13,huehuetenango,7,22
4019,13,huehuetenango,7,22
4020,13,huehuetenango,7,22
4021,13,huehuetenango,7,22
4022,13,huehuetenango,7,22
4023,13,huehuetenango,7,22
4024,13,huehuetenango,7,22
4025,13,huehuetenango,7,22
4026,13,huehuetenango,7,22
4027,13,huehuetenango,7,22
4028,13,huehuetenango,7,28
4029,13,huehuetenango,7,28
4030,13,huehuetenango,7,28
4031,13,huehuetenango,7,28
4032,13,huehuetenango,7,28
4033,13,huehuetenango,7,28
4034,13,huehuetenango,7,28
4035,13,huehuetenango,7,28
4036,13,huehuetenango,7,28
4037,13,huehuetenango,8,15
4038,13,huehuetenango,8,15
4039,13,huehuetenango,8,15
4040,13,huehuetenango,8,15
4041,13,huehuetenango,8,15
4042,13,huehuetenango,8,15
4043,13,huehuetenango,8,15
4044,13,huehuetenango,8,24
4045,13,huehuetenango,8,24
4046,13,huehuetenango,8,24
4047,13,huehuetenango,8,24
4048,13,huehuetenango,8,24
4049,13,huehuetenango,8,24
4050,13,huehuetenango,8,30
4051,13,huehuetenango,8,30
4052,13,huehuetenango,8,30
4053,13,huehuetenango,8,30
4054,13,huehuetenango,8,30
4055,13,huehuetenango,8,30
4056,13,huehuetenango,8,30
4057,13,huehuetenango,9,1
4058,13,huehuetenango,9,1
4059,13,huehuetenango,9,1
4060,13,huehuetenango,9,1
4061,13,huehuetenango,9,1
4062,13,huehuetenango,9,1
4063,13,huehuetenango,9,1
4064,13,huehuetenango,9,1
4065,13,huehuetenango,9,1
4066,13,huehuetenango,9,1
4067,13,huehuetenango,9,17
4068,13,huehuetenango,9,17
4069,13,huehuetenango,9,17
4070,13,huehuetenango,9,17
4071,13,huehuetenango,9,17
4072,13,huehuetenango,9,17
4073,13,huehuetenango,9,17
4074,13,huehuetenango,9,17
4075,13,huehuetenango,9,17
4076,13,huehuetenango,9,17
4077,13,huehuetenango,9,17
4078,13,huehuetenango,10,16
4079,13,huehuetenango,10,16
4080,13,huehuetenango,10,16
4081,13,huehuetenango,10,16
4082,13,huehuetenango,10,16
4083,13,huehuetenango,10,16
4084,13,huehuetenango,10,16
4085,13,huehuetenango,12,5
4086,13,huehuetenango,12,5
4087,13,huehuetenango,12,5
4088,13,huehuetenango,12,5
4089,13,huehuetenango,12,5
4090,13,huehuetenango,12,5
4091,13,huehuetenango,12,5
4092,13,huehuetenango,12,9
4093,13,huehuetenango,12,9
4094,13,huehuetenango,12,9
4095,13,huehuetenango,12,9
4096,13,huehuetenango,12,9
4097,13,huehuetenango,12,9
4098,13,huehuetenango,12,9
4099,13,huehuetenango,12,18
4100,13,huehuetenango,12,18
4101,13,huehuetenango,12,18
4102,13,huehuetenango,12,18
4103,13,huehuetenango,12,18
4104,13,huehuetenango,12,28
4105,13,huehuetenango,12,28
4106,13,huehuetenango,12,28
4107,13,huehuetenango,12,28
4108,13,huehuetenango,12,28
4109,13,huehuetenango,12,28
4110,13,huehuetenango,12,28
4111,13,huehuetenango,12,28
4112,13,huehuetenango,12,28
4113,13,huehuetenango,12,28
4114,13,huehuetenango,12,28
4115,13,huehuetenango,13,2
4116,13,huehuetenango,13,2
4117,13,huehuetenango,13,2
4118,13,huehuetenango,13,2
4119,13,huehuetenango,13,2
4120,13,huehuetenango,13,2
4121,13,huehuetenango,13,2
4122,13,huehuetenango,13,2
4123,13,huehuetenango,13,4
4124,13,huehuetenango,13,4
4125,13,huehuetenango,13,4
4126,13,huehuetenango,13,4
4127,13,huehuetenango,13,4
4128,13,huehuetenango,13,4
4129,13,huehuetenango,13,4
4130,13,huehuetenango,13,4
4131,13,huehuetenango,13,4
4132,13,huehuetenango,13,4
4133,13,huehuetenango,13,4
4134,13,huehuetenango,13,4
4135,13,huehuetenango,13,4
4136,13,huehuetenango,13,4
4137,13,huehuetenango,13,9
4138,13,huehuetenango,13,9
4139,13,huehuetenango,13,9
4140,13,huehuetenango,13,9
4141,13,huehuetenango,13,9
4142,13,huehuetenango,13,9
4143,13,huehuetenango,13,9
4144,13,huehuetenango,13,9
4145,13,huehuetenango,13,9
4146,13,huehuetenango,13,9
4147,13,huehuetenango,13,11
4148,13,huehuetenango,13,11
4149,13,huehuetenango,13,11
4150,13,huehuetenango,13,11
4151,13,huehuetenango,13,11
4152,13,huehuetenango,13,11
4153,13,huehuetenango,13,11
4154,13,huehuetenango,13,11
4155,13,huehuetenango,15,6
4156,13,huehuetenango,15,6
4157,13,huehuetenango,15,6
4158,13,huehuetenango,15,6
4159,13,huehuetenango,15,6
4160,13,huehuetenango,15,6
4161,13,huehuetenango,15,6
4162,13,huehuetenango,15,6
4163,13,huehuetenango,15,17
4164,13,huehuetenango,15,17
4165,13,huehuetenango,15,17
4166,13,huehuetenango,15,17
4167,13,huehuetenango,15,17
4168,13,huehuetenango,15,17
4169,13,huehuetenango,15,17
4170,13,huehuetenango,15,17
4171,13,huehuetenango,15,21
4172,13,huehuetenango,15,21
4173,13,huehuetenango,15,21
4174,13,huehuetenango,15,21
4175,13,huehuetenango,15,21
4176,13,huehuetenango,15,21
4177,13,huehuetenango,15,21
4178,13,huehuetenango,15,21
4179,13,huehuetenango,15,21
4180,13,huehuetenango,15,21
4181,13,huehuetenango,15,21
4182,13,huehuetenango,16,17
4183,13,huehuetenango,16,17
4184,13,huehuetenango,16,17
4185,13,huehuetenango,16,17
4186,13,huehuetenango,16,17
4187,13,huehuetenango,16,17
4188,13,huehuetenango,16,17
4189,13,huehuetenango,16,17
4190,13,huehuetenango,16,19
4191,13,huehuetenango,16,19
4192,13,huehuetenango,16,19
4193,13,huehuetenango,16,19
4194,13,huehuetenango,16,19
4195,13,huehuetenango,16,19
4196,13,huehuetenango,16,19
4197,13,huehuetenango,16,19
4198,13,huehuetenango,16,21
4199,13,huehuetenango,16,21
4200,13,huehuetenango,16,21
4201,13,huehuetenango,16,21
4202,13,huehuetenango,16,21
4203,13,huehuetenango,16,21
4204,13,huehuetenango,16,21
4205,13,huehuetenango,16,21
4206,13,huehuetenango,17,4
4207,13,huehuetenango,17,4
4208,13,huehuetenango,17,4
4209,13,huehuetenango,17,4
4210,13,huehuetenango,17,4
4211,13,huehuetenango,17,4
4212,13,huehuetenango,17,4
4213,13,huehuetenango,17,4
4214,13,huehuetenango,17,5
4215,13,huehuetenango,17,5
4216,13,huehuetenango,17,5
4217,13,huehuetenango,17,5
4218,13,huehuetenango,17,5
4219,13,huehuetenango,17,5
4220,13,huehuetenango,17,5
4221,13,huehuetenango,17,5
4222,13,huehuetenango,17,15
4223,13,huehuetenango,17,15
4224,13,huehuetenango,17,15
4225,13,huehuetenango,17,15
4226,13,huehuetenango,17,15
4227,13,huehuetenango,17,15
4228,13,huehuetenango,17,24
4229,13,huehuetenango,17,24
4230,13,huehuetenango,17,24
4231,13,huehuetenango,17,24
4232,13,huehuetenango,17,24
4233,13,huehuetenango,17,24
4234,13,huehuetenango,17,24
4235,13,huehuetenango,17,28
4236,13,huehuetenango,17,28
4237,13,huehuetenango,17,28
4238,13,huehuetenango,17,28
4239,13,huehuetenango,17,28
4240,13,huehuetenango,17,28
4241,13,huehuetenango,17,28
4242,13,huehuetenango,18,4
4243,13,huehuetenango,18,4
4244,13,huehuetenango,18,4
4245,13,huehuetenango,18,4
4246,13,huehuetenango,18,4
4247,13,huehuetenango,18,4
4248,13,huehuetenango,18,4
4249,13,huehuetenango,18,4
4250,13,huehuetenango,18,4
4251,13,huehuetenango,18,4
4252,13,huehuetenango,18,4
4253,13,huehuetenango,18,5
4254,13,huehuetenango,18,5
4255,13,huehuetenango,18,5
4256,13,huehuetenango,18,5
4257,13,huehuetenango,18,5
4258,13,huehuetenango,18,5
4259,13,huehuetenango,18,5
4260,13,huehuetenango,18,5
4261,13,huehuetenango,18,5
4262,13,huehuetenango,18,5
4263,13,huehuetenango,18,5
4264,13,huehuetenango,18,9
4265,13,huehuetenango,18,9
4266,13,huehuetenango,18,9
4267,13,huehuetenango,18,9
4268,13,huehuetenango,18,9
4269,13,huehuetenango,18,9
4270,13,huehuetenango,18,9
4271,13,huehuetenango,18,9
4272,13,huehuetenango,18,10
4273,13,huehuetenango,18,10
4274,13,huehuetenango,18,10
4275,13,huehuetenango,18,10
4276,13,huehuetenango,18,10
4277,13,huehuetenango,18,10
4278,13,huehuetenango,18,10
4279,13,huehuetenango,18,10
4280,13,huehuetenango,18,10
4281,13,huehuetenango,18,10
4282,13,huehuetenango,18,10
4283,13,huehuetenango,18,17
4284,13,huehuetenango,18,17
4285,13,huehuetenango,18,17
4286,13,huehuetenango,18,17
4287,13,huehuetenango,18,17
4288,13,huehuetenango,18,17
4289,13,huehuetenango,18,17
4290,13,huehuetenango,18,17
4291,13,huehuetenango,18,17
4292,13,huehuetenango,18,17
4293,13,huehuetenango,19,4
4294,13,huehuetenango,19,4
4295,13,huehuetenango,19,4
4296,13,huehuetenango,19,4
4297,13,huehuetenango,19,4
4298,13,huehuetenango,19,4
4299,13,huehuetenango,19,4
4300,13,huehuetenango,20,1
4301,13,huehuetenango,20,1
4302,13,huehuetenango,20,1
4303,13,huehuetenango,20,1
4304,13,huehuetenango,20,1
4305,13,huehuetenango,20,1
4306,13,huehuetenango,20,1
4307,13,huehuetenango,20,1
4308,13,huehuetenango,20,13
4309,13,huehuetenango,20,13
4310,13,huehuetenango,20,13
4311,13,huehuetenango,20,13
4312,13,huehuetenango,20,13
4313,13,huehuetenango,20,13
4314,13,huehuetenango,20,13
4315,13,huehuetenango,20,13
4316,13,huehuetenango,21,2
4317,13,huehuetenango,21,2
4318,13,huehuetenango,21,2
4319,13,huehuetenango,21,2
4320,13,huehuetenango,21,2
4321,13,huehuetenango,21,2
4322,13,huehuetenango,21,2
4323,13,huehuetenango,21,2
4324,13,huehuetenango,21,2
4325,13,huehuetenango,21,2
4326,13,huehuetenango,21,2
4327,13,huehuetenango,22,2
4328,13,huehuetenango,22,2
4329,13,huehuetenango,22,2
4330,13,huehuetenango,22,2
4331,13,huehuetenango,22,2
4332,13,huehuetenango,22,2
4333,13,huehuetenango,22,2
4334,13,huehuetenango,22,7
4335,13,huehuetenango,22,7
4336,13,huehuetenango,22,7
4337,13,huehuetenango,22,7
4338,13,huehuetenango,22,7
4339,13,huehuetenango,22,7
4340,13,huehuetenango,22,7
4341,13,huehuetenango,22,7
4342,13,huehuetenango,23,1
4343,13,huehuetenango,23,1
4344,13,huehuetenango,23,1
4345,13,huehuetenango,23,1
4346,13,huehuetenango,23,1
4347,13,huehuetenango,23,1
4348,13,huehuetenango,23,1
4349,13,huehuetenango,23,1
4350,13,huehuetenango,24,1
4351,13,huehuetenango,24,1
4352,13,huehuetenango,24,1
4353,13,huehuetenango,24,1
4354,13,huehuetenango,24,1
4355,13,huehuetenango,24,1
4356,13,huehuetenango,24,1
4357,13,huehuetenango,24,1
4358,13,huehuetenango,24,1
4359,13,huehuetenango,24,1
4360,13,huehuetenango,24,1
4361,13,huehuetenango,24,1
4362,13,huehuetenango,24,1
4363,13,huehuetenango,24,1
4364,13,huehuetenango,24,4
4365,13,huehuetenango,24,4
4366,13,huehuetenango,24,4
4367,13,huehuetenango,24,4
4368,13,huehuetenango,24,4
4369,13,huehuetenango,24,4
4370,13,huehuetenango,24,4
4371,13,huehuetenango,24,4
4372,13,huehuetenango,24,4
4373,13,huehuetenango,24,4
4374,13,huehuetenango,24,4
4375,13,huehuetenango,24,5
4376,13,huehuetenango,24,5
4377,13,huehuetenango,24,5
4378,13,huehuetenango,24,5
4379,13,huehuetenango,24,5
4380,13,huehuetenango,24,5
4381,13,huehuetenango,24,5
4382,13,huehuetenango,24,5
4383,13,huehuetenango,24,5
4384,13,huehuetenango,26,1
4385,13,huehuetenango,26,1
4386,13,huehuetenango,26,1
4387,13,huehuetenango,26,1
4388,13,huehuetenango,26,1
4389,13,huehuetenango,26,1
4390,13,huehuetenango,26,1
4391,13,huehuetenango,26,2
4392,13,huehuetenango,26,2
4393,13,huehuetenango,26,2
4394,13,huehuetenango,26,2
4395,13,huehuetenango,26,2
4396,13,huehuetenango,26,2
4397,13,huehuetenango,26,2
4398,13,huehuetenango,26,2
4399,13,huehuetenango,26,4
4400,13,huehuetenango,26,4
4401,13,huehuetenango,26,4
4402,13,huehuetenango,26,4
4403,13,huehuetenango,26,4
4404,13,huehuetenango,26,4
4405,13,huehuetenango,26,4
4406,13,huehuetenango,26,4
4407,13,huehuetenango,26,4
4408,13,huehuetenango,26,4
4409,13,huehuetenango,26,4
4410,13,huehuetenango,26,6
4411,13,huehuetenango,26,6
4412,13,huehuetenango,26,6
4413,13,huehuetenango,26,6
4414,13,huehuetenango,26,6
4415,13,huehuetenango,26,6
4416,13,huehuetenango,26,6
4417,13,huehuetenango,26,6
4418,13,huehuetenango,26,6
4419,13,huehuetenango,26,6
4420,13,huehuetenango,26,7
4421,13,huehuetenango,26,7
4422,13,huehuetenango,26,7
4423,13,huehuetenango,26,7
4424,13,huehuetenango,26,7
4425,13,huehuetenango,26,7
4426,13,huehuetenango,26,7
4427,13,huehuetenango,26,7
4428,13,huehuetenango,26,18
4429,13,huehuetenango,26,18
4430,13,huehuetenango,26,18
4431,13,huehuetenango,26,18
4432,13,huehuetenango,26,18
4433,13,huehuetenango,26,18
4434,13,huehuetenango,26,18
4435,13,huehuetenango,26,18
4436,13,huehuetenango,26,18
4437,13,huehuetenango,26,18
4438,13,huehuetenango,26,18
4439,13,huehuetenango,26,18
4440,13,huehuetenango,26,28
4441,13,huehuetenango,26,28
4442,13,huehuetenango,26,28
4443,13,huehuetenango,26,28
4444,13,huehuetenango,26,28
4445,13,huehuetenango,26,28
4446,13,huehuetenango,26,28
4447,13,huehuetenango,26,28
4448,13,huehuetenango,26,28
4449,13,huehuetenango,26,28
4450,13,huehuetenango,26,28
4451,13,huehuetenango,26,33
4452,13,huehuetenango,26,33
4453,13,huehuetenango,26,33
4454,13,huehuetenango,26,33
4455,13,huehuetenango,26,33
4456,13,huehuetenango,26,33
4457,13,huehuetenango,26,33
4458,13,huehuetenango,26,33
4459,13,huehuetenango,26,33
4460,13,huehuetenango,26,41
4461,13,huehuetenango,26,41
4462,13,huehuetenango,26,41
4463,13,huehuetenango,26,41
4464,13,huehuetenango,26,41
4465,13,huehuetenango,26,41
4466,13,huehuetenango,26,41
4467,13,huehuetenango,26,41
4468,13,huehuetenango,26,41
4469,13,huehuetenango,26,41
4470,13,huehuetenango,26,41
4471,13,huehuetenango,26,46
4472,13,huehuetenango,26,46
4473,13,huehuetenango,26,46
4474,13,huehuetenango,26,46
4475,13,huehuetenango,26,46
4476,13,huehuetenango,26,46
4477,13,huehuetenango,26,46
4478,13,huehuetenango,26,46
4479,13,huehuetenango,26,46
4480,13,huehuetenango,26,46
4481,13,huehuetenango,26,46
4482,13,huehuetenango,26,47
4483,13,huehuetenango,26,47
4484,13,huehuetenango,26,47
4485,13,huehuetenango,26,47
4486,13,huehuetenango,26,47
4487,13,huehuetenango,26,47
4488,13,huehuetenango,26,47
4489,13,huehuetenango,26,49
4490,13,huehuetenango,26,49
4491,13,huehuetenango,26,49
4492,13,huehuetenango,26,49
4493,13,huehuetenango,26,49
4494,13,huehuetenango,26,49
4495,13,huehuetenango,26,49
4496,13,huehuetenango,26,49
4497,13,huehuetenango,27,1
4498,13,huehuetenango,27,1
4499,13,huehuetenango,27,1
4500,13,huehuetenango,27,1
4501,13,huehuetenango,27,1
4502,13,huehuetenango,27,1
4503,13,huehuetenango,27,1
4504,13,huehuetenango,27,1
4505,13,huehuetenango,27,1
4506,13,huehuetenango,27,1
4507,13,huehuetenango,27,1
4508,13,huehuetenango,27,1
4509,13,huehuetenango,27,4
4510,13,huehuetenango,27,4
4511,13,huehuetenango,27,4
4512,13,huehuetenango,27,4
4513,13,huehuetenango,27,4
4514,13,huehuetenango,27,4
4515,13,huehuetenango,27,4
4516,13,huehuetenango,27,4
4517,13,huehuetenango,27,4
4518,13,huehuetenango,27,4
4519,13,huehuetenango,27,4
4520,13,huehuetenango,27,4
4521,13,huehuetenango,27,9
4522,13,huehuetenango,27,9
4523,13,huehuetenango,27,9
4524,13,huehuetenango,27,9
4525,13,huehuetenango,27,9
4526,13,huehuetenango,27,9
4527,13,huehuetenango,27,9
4528,13,huehuetenango,27,9
4529,13,huehuetenango,27,9
4530,13,huehuetenango,27,9
4531,13,huehuetenango,27,9
4532,13,huehuetenango,27,26
4533,13,huehuetenango,27,26
4534,13,huehuetenango,27,26
4535,13,huehuetenango,27,26
4536,13,huehuetenango,27,26
4537,13,huehuetenango,27,26
4538,13,huehuetenango,27,26
4539,13,huehuetenango,27,26
4540,13,huehuetenango,30,8
4541,13,huehuetenango,30,8
4542,13,huehuetenango,30,8
4543,13,huehuetenango,30,8
4544,13,huehuetenango,30,8
4545,13,huehuetenango,30,8
4546,13,huehuetenango,30,8
4547,13,huehuetenango,30,8
4548,13,huehuetenango,30,8
4549,13,huehuetenango,30,8
4550,13,huehuetenango,30,11
4551,13,huehuetenango,30,11
4552,13,huehuetenango,30,11
4553,13,huehuetenango,30,11
4554,13,huehuetenango,31,6
4555,13,huehuetenango,31,6
4556,13,huehuetenango,31,6
4557,13,huehuetenango,31,6
4558,13,huehuetenango,31,6
4559,13,huehuetenango,31,6
4560,13,huehuetenango,31,6
4561,13,huehuetenango,31,6
4562,13,huehuetenango,31,6
4563,13,huehuetenango,31,6
4564,13,huehuetenango,31,6
4565,13,huehuetenango,31,6
4566,14,quiche,1,2
4567,14,quiche,1,2
4568,14,quiche,1,2
4569,14,quiche,1,2
4570,14,quiche,1,2
4571,14,quiche,1,2
4572,14,quiche,1,2
4573,14,quiche,1,2
4574,14,quiche,1,14
4575,14,quiche,1,14
4576,14,quiche,1,14
4577,14,quiche,1,14
4578,14,quiche,1,14
4579,14,quiche,1,14
4580,14,quiche,1,14
4581,14,quiche,1,14
4582,14,quiche,1,27
4583,14,quiche,1,27
4584,14,quiche,1,27
4585,14,quiche,1,27
4586,14,quiche,1,27
4587,14,quiche,1,27
4588,14,quiche,1,27
4589,14,quiche,1,27
4590,14,quiche,1,27
4591,14,quiche,1,50
4592,14,quiche,1,50
4593,14,quiche,1,50
4594,14,quiche,1,50
4595,14,quiche,1,50
4596,14,quiche,1,50
4597,14,quiche,1,50
4598,14,quiche,1,50
4599,14,quiche,1,60
4600,14,quiche,1,60
4601,14,quiche,1,60
4602,14,quiche,1,60
4603,14,quiche,1,60
4604,14,quiche,1,60
4605,14,quiche,1,60
4606,14,quiche,1,60
4607,14,quiche,1,60
4608,14,quiche,1,60
4609,14,quiche,1,60
4610,14,quiche,1,60
4611,14,quiche,1,60
4612,14,quiche,1,72
4613,14,quiche,1,72
4614,14,quiche,1,72
4615,14,quiche,1,72
4616,14,quiche,1,72
4617,14,quiche,1,72
4618,14,quiche,1,72
4619,14,quiche,1,72
4620,14,quiche,1,72
4621,14,quiche,1,72
4622,14,quiche,2,9
4623,14,quiche,2,9
4624,14,quiche,2,9
4625,14,quiche,2,9
4626,14,quiche,2,9
4627,14,quiche,2,9
4628,14,quiche,2,9
4629,14,quiche,2,9
4630,14,quiche,2,9
4631,14,quiche,2,9
4632,14,quiche,2,9
4633,14,quiche,2,9
4634,14,quiche,3,1
4635,14,quiche,3,1
4636,14,quiche,3,1
4637,14,quiche,3,1
4638,14,quiche,3,1
4639,14,quiche,3,1
4640,14,quiche,3,1
4641,14,quiche,3,1
4642,14,quiche,4,1
4643,14,quiche,4,1
4644,14,quiche,4,1
4645,14,quiche,4,1
4646,14,quiche,4,1
4647,14,quiche,4,1
4648,14,quiche,4,1
4649,14,quiche,4,1
4650,14,quiche,4,1
4651,14,quiche,4,1
4652,14,quiche,4,1
4653,14,quiche,4,2
4654,14,quiche,4,2
4655,14,quiche,4,2
4656,14,quiche,4,2
4657,14,quiche,4,2
4658,14,quiche,4,2
4659,14,quiche,4,2
4660,14,quiche,4,2
4661,14,quiche,4,2
4662,14,quiche,4,7
4663,14,quiche,4,7
4664,14,quiche,4,7
4665,14,quiche,4,7
4666,14,quiche,4,7
4667,14,quiche,4,7
4668,14,quiche,4,7
4669,14,quiche,4,7
4670,14,quiche,6,3
4671,14,quiche,6,3
4672,14,quiche,6,3
4673,14,quiche,6,3
4674,14,quiche,6,3
4675,14,quiche,6,3
4676,14,quiche,6,3
4677,14,quiche,6,3
4678,14,quiche,6,3
4679,14,quiche,6,27
4680,14,quiche,6,27
4681,14,quiche,6,27
4682,14,quiche,6,27
4683,14,quiche,6,27
4684,14,quiche,6,27
4685,14,quiche,6,27
4686,14,quiche,6,27
4687,14,quiche,6,27
4688,14,quiche,6,57
4689,14,quiche,6,57
4690,14,quiche,6,57
4691,14,quiche,6,57
4692,14,quiche,6,57
4693,14,quiche,6,57
4694,14,quiche,6,57
4695,14,quiche,6,57
4696,14,quiche,6,57
4697,14,quiche,6,57
4698,14,quiche,6,57
4699,14,quiche,6,57
4700,14,quiche,6,57
4701,14,quiche,6,60
4702,14,quiche,6,60
4703,14,quiche,6,60
4704,14,quiche,6,60
4705,14,quiche,6,60
4706,14,quiche,6,60
4707,14,quiche,6,60
4708,14,quiche,6,60
4709,14,quiche,6,60
4710,14,quiche,6,60
4711,14,quiche,6,71
4712,14,quiche,6,71
4713,14,quiche,6,71
4714,14,quiche,6,71
4715,14,quiche,6,71
4716,14,quiche,6,71
4717,14,quiche,6,71
4718,14,quiche,6,85
4719,14,quiche,6,85
4720,14,quiche,6,85
4721,14,quiche,6,85
4722,14,quiche,6,85
4723,14,quiche,6,85
4724,14,quiche,6,85
4725,14,quiche,6,85
4726,14,quiche,6,85
4727,14,quiche,6,85
4728,14,quiche,6,85
4729,14,quiche,6,85
4730,14,quiche,6,100
4731,14,quiche,6,100
4732,14,quiche,6,100
4733,14,quiche,6,100
4734,14,quiche,6,100
4735,14,quiche,6,100
4736,14,quiche,6,100
4737,14,quiche,6,100
4738,14,quiche,6,100
4739,14,quiche,6,100
4740,14,quiche,6,100
4741,14,quiche,8,1
4742,14,quiche,8,1
4743,14,quiche,8,1
4744,14,quiche,8,1
4745,14,quiche,8,1
4746,14,quiche,8,1
4747,14,quiche,8,1
4748,14,quiche,8,1
4749,14,quiche,8,1
4750,14,quiche,8,18
4751,14,quiche,8,18
4752,14,quiche,8,18
4753,14,quiche,8,18
4754,14,quiche,8,18
4755,14,quiche,8,18
4756,14,quiche,8,18
4757,14,quiche,11,2
4758,14,quiche,11,2
4759,14,quiche,11,2
4760,14,quiche,11,2
4761,14,quiche,11,2
4762,14,quiche,11,2
4763,14,quiche,11,2
4764,14,quiche,11,2
4765,14,quiche,11,2
4766,14,quiche,11,2
4767,14,quiche,11,7
4768,14,quiche,11,7
4769,14,quiche,11,7
4770,14,quiche,11,7
4771,14,quiche,11,7
4772,14,quiche,11,7
4773,14,quiche,11,7
4774,14,quiche,11,7
4775,14,quiche,11,7
4776,14,quiche,12,3
4777,14,quiche,12,3
4778,14,quiche,12,3
4779,14,quiche,12,3
4780,14,quiche,12,3
4781,14,quiche,12,3
4782,14,quiche,12,3
4783,14,quiche,12,3
4784,14,quiche,13,4
4785,14,quiche,13,4
4786,14,quiche,13,4
4787,14,quiche,13,4
4788,14,quiche,13,4
4789,14,quiche,13,4
4790,14,quiche,13,4
4791,14,quiche,13,4
4792,14,quiche,13,4
4793,14,quiche,13,4
4794,14,quiche,13,5
4795,14,quiche,13,5
4796,14,quiche,13,5
4797,14,quiche,13,5
4798,14,quiche,13,5
4799,14,quiche,13,5
4800,14,quiche,13,5
4801,14,quiche,13,5
4802,14,quiche,13,5
4803,14,quiche,13,5
4804,14,quiche,13,5
4805,14,quiche,13,11
4806,14,quiche,13,11
4807,14,quiche,13,11
4808,14,quiche,13,11
4809,14,quiche,13,11
4810,14,quiche,13,11
4811,14,quiche,13,11
4812,14,quiche,13,11
4813,14,quiche,13,15
4814,14,quiche,13,15
4815,14,quiche,13,15
4816,14,quiche,13,15
4817,14,quiche,13,15
4818,14,quiche,13,15
4819,14,quiche,13,15
4820,14,quiche,13,21
4821,14,quiche,13,21
4822,14,quiche,13,21
4823,14,quiche,13,21
4824,14,quiche,13,21
4825,14,quiche,13,21
4826,14,quiche,13,21
4827,14,quiche,13,22
4828,14,quiche,13,22
4829,14,quiche,13,22
4830,14,quiche,13,22
4831,14,quiche,13,22
4832,14,quiche,13,22
4833,14,quiche,13,22
4834,14,quiche,13,22
4835,14,quiche,13,27
4836,14,quiche,13,27
4837,14,quiche,13,27
4838,14,quiche,13,27
4839,14,quiche,13,27
4840,14,quiche,13,27
4841,14,quiche,14,3
4842,14,quiche,14,3
4843,14,quiche,14,3
4844,14,quiche,14,3
4845,14,quiche,14,3
4846,14,quiche,14,3
4847,14,quiche,14,3
4848,14,quiche,14,3
4849,14,quiche,14,3
4850,14,quiche,14,3
4851,14,quiche,15,9
4852,14,quiche,15,9
4853,14,quiche,15,9
4854,14,quiche,15,9
4855,14,quiche,15,9
4856,14,quiche,15,9
4857,14,quiche,15,9
4858,14,quiche,15,9
4859,14,quiche,16,5
4860,14,quiche,16,5
4861,14,quiche,16,5
4862,14,quiche,16,5
4863,14,quiche,16,5
4864,14,quiche,16,5
4865,14,quiche,16,5
4866,14,quiche,16,5
4867,14,quiche,16,5
4868,14,quiche,16,5
4869,14,quiche,16,5
4870,14,quiche,16,28
4871,14,quiche,16,28
4872,14,quiche,16,28
4873,14,quiche,16,28
4874,14,quiche,16,28
4875,14,quiche,16,28
4876,14,quiche,16,28
4877,14,quiche,16,28
4878,14,quiche,16,28
4879,14,quiche,19,3
4880,14,quiche,19,3
4881,14,quiche,19,3
4882,14,quiche,19,3
4883,14,quiche,19,3
4884,14,quiche,19,3
4885,14,quiche,19,3
4886,14,quiche,19,3
4887,14,quiche,19,3
4888,15,baja verapaz,1,4
4889,15,baja verapaz,1,4
4890,15,baja verapaz,1,4
4891,15,baja verapaz,1,4
4892,15,baja verapaz,1,4
4893,15,baja verapaz,1,4
4894,15,baja verapaz,1,4
4895,15,baja verapaz,1,4
4896,15,baja verapaz,1,4
4897,15,baja verapaz,1,5
4898,15,baja verapaz,1,5
4899,15,baja verapaz,1,5
4900,15,baja verapaz,1,5
4901,15,baja verapaz,1,5
4902,15,baja verapaz,1,5
4903,15,baja verapaz,1,5
4904,15,baja verapaz,1,5
4905,15,baja verapaz,1,5
4906,15,baja verapaz,1,9
4907,15,baja verapaz,1,9
4908,15,baja verapaz,1,9
4909,15,baja verapaz,1,9
4910,15,baja verapaz,1,9
4911,15,baja verapaz,1,9
4912,15,baja verapaz,1,9
4913,15,baja verapaz,1,9
4914,15,baja verapaz,1,9
4915,15,baja verapaz,1,9
4916,15,baja verapaz,1,37
4917,15,baja verapaz,1,37
4918,15,baja verapaz,1,37
4919,15,baja verapaz,1,37
4920,15,baja verapaz,1,37
4921,15,baja verapaz,1,37
4922,15,baja verapaz,1,37
4923,15,baja verapaz,1,37
4924,15,baja verapaz,1,37
4925,15,baja verapaz,1,37
4926,15,baja verapaz,1,37
4927,15,baja verapaz,1,37
