depto,mupio,sector,hhid,upm2,agreg3,consumption_per_capita_per_day
quetzaltenango,16,2,3017,9161002.0,2320.42529296875,4.372829090693334
quetzaltenango,16,2,3018,9161002.0,3880.527099609375,7.312832625904424
quetzaltenango,16,2,3019,9161002.0,5591.0712890625,10.536344029276206
quetzaltenango,16,2,3020,9161002.0,3747.73046875,7.0625780832016085
quetzaltenango,17,2,3021,9171002.0,3044.00048828125,5.7364026877206715
quetzaltenango,17,2,3022,9171002.0,3322.211181640625,6.260689255769308
quetzaltenango,17,2,3023,9171002.0,6543.2744140625,12.330765740617712
quetzaltenango,17,2,3024,9171002.0,2259.039794921875,4.257148446968474
quetzaltenango,17,2,3025,9171002.0,2208.453369140625,4.16181859734102
quetzaltenango,17,2,3026,9171002.0,2348.270263671875,4.425302789497207
quetzaltenango,17,2,3027,9171002.0,6258.06884765625,11.793297371613122
quetzaltenango,17,2,3028,9171002.0,4391.20068359375,8.275194271703626
quetzaltenango,17,2,3029,9171002.0,1453.318359375,2.7387706982727225
quetzaltenango,17,2,3030,9171002.0,7343.2431640625,13.838302584077164
quetzaltenango,17,35,3031,9172035.0,3138.630126953125,5.91473173717555
quetzaltenango,17,35,3032,9172035.0,2144.401123046875,4.041112481142532
quetzaltenango,17,35,3033,9172035.0,5190.4970703125,9.781464050145008
quetzaltenango,17,35,3034,9172035.0,2372.97412109375,4.471857077072872
quetzaltenango,17,35,3035,9172035.0,3269.972412109375,6.162245573156273
quetzaltenango,17,35,3036,9172035.0,4545.7646484375,8.56646923922345
quetzaltenango,17,35,3037,9172035.0,2470.893310546875,4.656385267433149
quetzaltenango,20,10,3038,9201010.0,6308.26611328125,11.887893851001357
quetzaltenango,20,10,3039,9201010.0,11738.3994140625,22.120951099579905
quetzaltenango,20,10,3040,9201010.0,7331.130859375,13.81547701048368
quetzaltenango,20,10,3041,9201010.0,10641.5888671875,20.054017472848894
quetzaltenango,20,10,3042,9201010.0,2176.721435546875,4.102019937697395
quetzaltenango,20,10,3043,9201010.0,7879.89794921875,14.849625664937342
quetzaltenango,20,10,3044,9201010.0,33347.68359375,62.843531902472975
quetzaltenango,20,10,3045,9201010.0,4546.9287109375,8.568662908797217
quetzaltenango,20,10,3046,9201010.0,3827.08251953125,7.212116599745911
quetzaltenango,20,14,3047,9201014.0,16488.8359375,31.073123395807052
quetzaltenango,20,14,3048,9201014.0,19814.32421875,37.33998832831475
quetzaltenango,20,14,3049,9201014.0,19274.912109375,36.32346908466806
quetzaltenango,20,14,3050,9201014.0,6114.68359375,11.523088625243389
quetzaltenango,20,14,3051,9201014.0,11032.28515625,20.790282546159073
quetzaltenango,20,14,3052,9201014.0,5620.43115234375,10.591672535065236
quetzaltenango,20,14,3053,9201014.0,16556.029296875,31.19974892323375
quetzaltenango,20,14,3054,9201014.0,28297.806640625,53.32706571329659
quetzaltenango,20,14,3055,9201014.0,19700.986328125,37.12640367781789
quetzaltenango,20,25,3056,9202025.0,4389.13720703125,8.271305661125295
quetzaltenango,20,25,3057,9202025.0,9135.05859375,17.21496920628339
quetzaltenango,20,25,3058,9202025.0,5001.87353515625,9.426004003997434
quetzaltenango,20,25,3059,9202025.0,8735.8564453125,16.46267488633939
quetzaltenango,20,25,3060,9202025.0,6755.689453125,12.731060749005977
quetzaltenango,20,25,3061,9202025.0,4490.23486328125,8.461823655214781
quetzaltenango,20,25,3062,9202025.0,7071.51953125,13.326240847036198
quetzaltenango,20,25,3063,9202025.0,2969.59912109375,5.596193708008762
quetzaltenango,20,25,3064,9202025.0,2208.84130859375,4.162549667171708
quetzaltenango,20,25,3065,9202025.0,2536.44580078125,4.779918585714439
quetzaltenango,20,67,3066,9202067.0,3191.92236328125,6.015160672349576
quetzaltenango,20,67,3067,9202067.0,3019.12939453125,5.6895332441764594
quetzaltenango,20,67,3068,9202067.0,7404.744140625,13.95420084644892
quetzaltenango,20,67,3069,9202067.0,1764.755615234375,3.325672546168551
quetzaltenango,20,67,3070,9202067.0,10646.5234375,20.063316644288697
quetzaltenango,20,67,3071,9202067.0,2757.054443359375,5.195654396234664
quetzaltenango,20,67,3072,9202067.0,1638.8544921875,3.088412551167388
quetzaltenango,20,67,3073,9202067.0,2063.904541015625,3.889417101560935
quetzaltenango,20,67,3074,9202067.0,1991.369384765625,3.752724986408983
quetzaltenango,20,68,3075,9202068.0,3960.688232421875,7.463895853222104
quetzaltenango,20,68,3076,9202068.0,4239.037109375,7.988442827516283
quetzaltenango,20,68,3077,9202068.0,6707.1962890625,12.639675639924974
quetzaltenango,20,68,3078,9202068.0,8289.2919921875,15.621126555776156
quetzaltenango,20,68,3079,9202068.0,1896.7418212890625,3.574399847648605
quetzaltenango,20,68,3080,9202068.0,10932.224609375,20.601718979156285
quetzaltenango,20,68,3081,9202068.0,2922.938720703125,5.508262432294009
quetzaltenango,21,18,3082,9212018.0,5090.53125,9.59307899484411
quetzaltenango,21,18,3083,9212018.0,4747.10107421875,8.94588665996104
quetzaltenango,21,18,3084,9212018.0,6278.6025390625,11.83199300357018
quetzaltenango,21,18,3085,9212018.0,9160.1796875,17.26230977349445
quetzaltenango,21,18,3086,9212018.0,3721.0361328125,7.012272749477679
quetzaltenango,21,18,3087,9212018.0,11987.6689453125,22.590698201965143
quetzaltenango,21,18,3088,9212018.0,2506.92529296875,4.724287346162924
quetzaltenango,21,18,3089,9212018.0,5244.6025390625,9.883425517481411
quetzaltenango,23,2,3090,9231002.0,21064.36328125,39.695680275634274
quetzaltenango,23,2,3091,9231002.0,8864.3037109375,16.70473307345146
quetzaltenango,23,2,3092,9231002.0,19557.41796875,36.85584987016873
quetzaltenango,23,2,3093,9231002.0,15800.1376953125,29.775275230958844
quetzaltenango,23,2,3094,9231002.0,18951.77734375,35.71452334199709
quetzaltenango,23,2,3095,9231002.0,8628.26171875,16.259913197892295
quetzaltenango,23,2,3096,9231002.0,7657.17578125,14.429906927089075
quetzaltenango,23,2,3097,9231002.0,16705.947265625,31.48226853589015
quetzaltenango,23,2,3098,9231002.0,4863.01708984375,9.16432977327229
quetzaltenango,23,2,3099,9231002.0,11400.1630859375,21.483546542908314
quetzaltenango,23,2,3100,9231002.0,12050.8916015625,22.709840960526957
quetzaltenango,23,4,3101,9232004.0,4844.412109375,9.1292687867919
quetzaltenango,23,4,3102,9232004.0,3188.95654296875,6.00957159978621
quetzaltenango,23,4,3103,9232004.0,3474.3681640625,6.5474282777505906
quetzaltenango,23,4,3104,9232004.0,4442.0361328125,8.370993404671104
quetzaltenango,23,4,3105,9232004.0,5213.60595703125,9.82501262393598
quetzaltenango,23,4,3106,9232004.0,5681.7900390625,10.707303029884152
quetzaltenango,23,4,3107,9232004.0,3499.202392578125,6.5942282489572115
quetzaltenango,23,4,3108,9232004.0,6365.9580078125,11.996613918597541
quetzaltenango,23,4,3109,9232004.0,8153.44482421875,15.365123292158025
quetzaltenango,23,4,3110,9232004.0,3878.19189453125,7.308431944387419
quetzaltenango,23,4,3111,9232004.0,5306.32177734375,9.999735092898248
quetzaltenango,23,4,3112,9232004.0,4617.22998046875,8.701145276340114
quetzaltenango,23,6,3113,9232006.0,8138.03271484375,15.336079254227494
quetzaltenango,23,6,3114,9232006.0,5724.07275390625,10.786984580530277
quetzaltenango,23,6,3115,9232006.0,4606.83447265625,8.681554997302571
quetzaltenango,23,6,3116,9232006.0,12221.4443359375,23.031246678966667
quetzaltenango,23,6,3117,9232006.0,5588.701171875,10.531877556075257
quetzaltenango,23,6,3118,9232006.0,8888.4189453125,16.750178104034184
quetzaltenango,23,6,3119,9232006.0,3001.7568359375,5.656794750147491
quetzaltenango,23,6,3120,9232006.0,4476.7548828125,8.436420703904803
quetzaltenango,23,6,3121,9232006.0,6490.0810546875,12.23052313853458
quetzaltenango,23,6,3122,9232006.0,3661.726318359375,6.900503720416444
quetzaltenango,23,6,3123,9232006.0,12695.9111328125,23.925376827534663
quetzaltenango,23,6,3124,9232006.0,12340.42578125,23.255466578177295
quetzaltenango,23,6,3125,9232006.0,8036.658203125,15.14503952748351
quetzaltenango,23,6,3126,9232006.0,5001.80224609375,9.42586966013931
quetzaltenango,23,7,3127,9232007.0,5565.087890625,10.487378453479879
quetzaltenango,23,7,3128,9232007.0,5909.00439453125,11.135487271121116
quetzaltenango,23,7,3129,9232007.0,6872.244140625,12.95070743605988
quetzaltenango,23,7,3130,9232007.0,11349.826171875,21.388686896784296
quetzaltenango,23,7,3131,9232007.0,10563.388671875,19.90664962179306
quetzaltenango,23,7,3132,9232007.0,8700.716796875,16.396454406244708
quetzaltenango,23,7,3133,9232007.0,12440.40234375,23.443871877073253
quetzaltenango,23,7,3134,9232007.0,5203.15185546875,9.80531192528902
quetzaltenango,23,7,3135,9232007.0,3369.135498046875,6.349117879808148
quetzaltenango,23,8,3136,9232008.0,3409.115966796875,6.424460859967566
quetzaltenango,23,8,3137,9232008.0,2410.25537109375,4.542113393891777
quetzaltenango,23,8,3138,9232008.0,2978.111328125,5.612234916766934
quetzaltenango,23,8,3139,9232008.0,3711.59765625,6.994485990727293
quetzaltenango,23,8,3140,9232008.0,3656.66162109375,6.890959325427393
quetzaltenango,23,8,3141,9232008.0,5204.99951171875,9.808793823639327
quetzaltenango,23,8,3142,9232008.0,5153.51611328125,9.71177363382437
quetzaltenango,23,8,3143,9232008.0,2689.07763671875,5.067552466613711
quetzaltenango,23,8,3144,9232008.0,4036.800537109375,7.607329085529012
quetzaltenango,23,8,3145,9232008.0,5931.03466796875,11.17700320393539
quetzaltenango,23,8,3146,9232008.0,6439.04541015625,12.134346738568256
suchitepequez,1,16,3147,10011016.0,13354.8115234375,25.167071100013448
suchitepequez,1,16,3148,10011016.0,5777.97216796875,10.888557738906895
suchitepequez,1,16,3149,10011016.0,13546.2783203125,25.527889257708022
suchitepequez,1,16,3150,10011016.0,6438.71630859375,12.133726548428694
suchitepequez,1,16,3151,10011016.0,29868.8125,56.287617877738626
suchitepequez,1,16,3152,10011016.0,8723.603515625,16.439584305683304
suchitepequez,1,16,3153,10011016.0,7422.12158203125,13.986948542112005
suchitepequez,1,16,3154,10011016.0,7993.1611328125,15.0630695304322
suchitepequez,1,16,3155,10011016.0,7923.529296875,14.9318487069269
suchitepequez,1,16,3156,10011016.0,14974.837890625,28.220002150021248
suchitepequez,1,16,3157,10011016.0,8823.09765625,16.62708048312839
suchitepequez,1,16,3158,10011016.0,27806.908203125,52.4019702255942
suchitepequez,1,23,3159,10011023.0,5205.091796875,9.80896773452416
suchitepequez,1,23,3160,10011023.0,1928.9466552734373,3.6350896855565735
suchitepequez,1,23,3161,10011023.0,5985.96923828125,11.280527108745055
suchitepequez,1,23,3162,10011023.0,5310.9521484375,10.00846100253249
suchitepequez,1,23,3163,10011023.0,7923.916015625,14.932577476349058
suchitepequez,1,23,3164,10011023.0,23217.791015625,43.75380335768933
suchitepequez,1,23,3165,10011023.0,8124.68896484375,15.310933028509414
suchitepequez,1,23,3166,10011023.0,4975.71923828125,9.376716371006973
suchitepequez,1,23,3167,10011023.0,9089.0185546875,17.128206998183344
suchitepequez,1,23,3168,10011023.0,6915.2685546875,13.031786714928554
suchitepequez,1,26,3169,10011026.0,2805.920166015625,5.28774158999888
suchitepequez,1,26,3170,10011026.0,6140.28173828125,11.571328192107796
suchitepequez,1,26,3171,10011026.0,4735.2998046875,8.923647230460881
suchitepequez,1,26,3172,10011026.0,2207.947021484375,4.1608643878829685
suchitepequez,1,26,3173,10011026.0,6821.03369140625,12.854201617592127
suchitepequez,1,26,3174,10011026.0,6622.52197265625,12.480107342191886
suchitepequez,1,26,3175,10011026.0,13948.5361328125,26.28594196028316
suchitepequez,1,26,3176,10011026.0,4156.64794921875,7.833180894550492
suchitepequez,1,26,3177,10011026.0,8221.873046875,15.494075912853202
suchitepequez,1,26,3178,10011026.0,6607.77099609375,12.452309205520955
suchitepequez,1,26,3179,10011026.0,5795.71484375,10.92199371680202
suchitepequez,1,36,3180,10012036.0,4849.47216796875,9.13880444022854
suchitepequez,1,36,3181,10012036.0,3033.627685546875,5.716855196281778
suchitepequez,1,36,3182,10012036.0,4745.74267578125,8.94332676534937
suchitepequez,1,36,3183,10012036.0,9743.857421875,18.362247351402655
suchitepequez,1,36,3184,10012036.0,4209.98291015625,7.933690344023051
suchitepequez,1,36,3185,10012036.0,4841.76025390625,9.124271379302334
suchitepequez,1,36,3186,10012036.0,7479.95703125,14.095939137751266
suchitepequez,1,36,3187,10012036.0,9284.806640625,17.49716860207248
suchitepequez,1,36,3188,10012036.0,8028.44970703125,15.129570660367488
suchitepequez,1,36,3189,10012036.0,4997.0166015625,9.41685113854011
suchitepequez,1,45,3190,10012045.0,4495.0224609375,8.470845857467628
suchitepequez,1,45,3191,10012045.0,1293.8448486328125,2.4382437176879503
suchitepequez,1,45,3192,10012045.0,3779.560791015625,7.122562155772716
suchitepequez,1,45,3193,10012045.0,8159.359375,15.376269231565342
suchitepequez,1,45,3194,10012045.0,7382.85205078125,13.912945319880192
suchitepequez,1,45,3195,10012045.0,3429.5078125,6.462889184453492
suchitepequez,1,45,3196,10012045.0,6271.49169921875,11.818592663803916
suchitepequez,1,45,3197,10012045.0,4948.4111328125,9.325254391874392
suchitepequez,1,45,3198,10012045.0,3865.0419921875,7.283651023543826
suchitepequez,1,45,3199,10012045.0,2801.66943359375,5.279731107417324
suchitepequez,2,19,3200,10022019.0,6049.97119140625,11.401138448112127
suchitepequez,2,19,3201,10022019.0,2105.401123046875,3.967617189114039
suchitepequez,2,19,3202,10022019.0,4514.6865234375,8.507902678388245
suchitepequez,2,19,3203,10022019.0,4504.2001953125,8.488141248956104
suchitepequez,2,19,3204,10022019.0,6100.751953125,11.496834522777482
suchitepequez,2,19,3205,10022019.0,3136.62109375,5.910945724817637
suchitepequez,2,19,3206,10022019.0,7380.9228515625,13.90930975424011
suchitepequez,2,19,3207,10022019.0,5059.47998046875,9.534563042996552
suchitepequez,2,19,3208,10022019.0,2852.358154296875,5.375253731279552
suchitepequez,2,19,3209,10022019.0,11584.46484375,21.83086222269791
suchitepequez,2,19,3210,10022019.0,2143.66796875,4.039730855779691
suchitepequez,2,19,3211,10022019.0,2597.600830078125,4.895164912308923
suchitepequez,2,20,3212,10022020.0,2285.3173828125,4.30666842122042
suchitepequez,2,20,3213,10022020.0,1464.0562744140625,2.7590062419028003
suchitepequez,2,20,3214,10022020.0,2875.198974609375,5.418297135357437
suchitepequez,2,20,3215,10022020.0,2419.876708984375,4.5602447538398865
suchitepequez,2,20,3216,10022020.0,2528.060791015625,4.764117079525045
suchitepequez,2,20,3217,10022020.0,4445.896484375,8.378268216604914
suchitepequez,2,20,3218,10022020.0,1896.2020263671875,3.5733826069968435
suchitepequez,2,20,3219,10022020.0,2707.83642578125,5.102903304568822
suchitepequez,2,20,3220,10022020.0,4328.3203125,8.156696547693493
suchitepequez,2,20,3221,10022020.0,1487.973876953125,2.8040788363445914
suchitepequez,2,25,3222,10022025.0,4342.91650390625,8.18420299256288
suchitepequez,2,25,3223,10022025.0,6283.46337890625,11.841153230334799
suchitepequez,2,25,3224,10022025.0,2905.787353515625,5.475940772290593
suchitepequez,2,25,3225,10022025.0,4687.62451171875,8.83380339509467
suchitepequez,2,25,3226,10022025.0,4497.9287109375,8.476322670094751
suchitepequez,2,25,3227,10022025.0,3915.8330078125,7.37936642164083
suchitepequez,2,25,3228,10022025.0,2613.02783203125,4.924237015223515
suchitepequez,2,25,3229,10022025.0,3744.269775390625,7.05605642502037
suchitepequez,2,25,3230,10022025.0,5426.99951171875,10.22715163980152
suchitepequez,2,25,3231,10022025.0,3650.12353515625,6.878638337343189
suchitepequez,2,25,3232,10022025.0,2111.834228515625,3.979740342064702
suchitepequez,2,36,3233,10022036.0,2554.103759765625,4.813194915257613
suchitepequez,2,36,3234,10022036.0,2709.69189453125,5.10639992553372
suchitepequez,2,36,3235,10022036.0,4183.54541015625,7.883869016253737
suchitepequez,2,36,3236,10022036.0,3621.836181640625,6.825330970488213
suchitepequez,2,36,3237,10022036.0,1730.8397216796875,3.2617582256247286
suchitepequez,2,36,3238,10022036.0,3596.428955078125,6.777451187517827
suchitepequez,2,36,3239,10022036.0,3854.045654296875,7.262928483428046
suchitepequez,2,36,3240,10022036.0,2203.1142578125,4.151757070514529
suchitepequez,2,36,3241,10022036.0,10856.548828125,20.459108372939536
suchitepequez,2,36,3242,10022036.0,2561.146728515625,4.826467352309634
suchitepequez,2,36,3243,10022036.0,2213.4541015625,4.171242450923125
suchitepequez,2,36,3244,10022036.0,4513.4609375,8.505593068224588
suchitepequez,2,36,3245,10022036.0,2042.6092529296875,3.8492862447222973
suchitepequez,2,36,3246,10022036.0,4343.06640625,8.184485482730308
suchitepequez,2,36,3247,10022036.0,2948.5048828125,5.55644172845494
suchitepequez,6,26,3248,10062026.0,9942.6748046875,18.73691764909869
suchitepequez,6,26,3249,10062026.0,2452.2158203125,4.621187636686104
suchitepequez,6,26,3250,10062026.0,4254.6220703125,8.017812603294598
suchitepequez,6,26,3251,10062026.0,5378.48486328125,10.135726043530397
suchitepequez,6,26,3252,10062026.0,5318.5341796875,10.022749299991155
suchitepequez,6,26,3253,10062026.0,2231.903564453125,4.2060103653568515
suchitepequez,6,26,3254,10062026.0,5797.64111328125,10.92562376146163
suchitepequez,6,26,3255,10062026.0,1421.3792724609375,2.678581659301634
suchitepequez,6,26,3256,10062026.0,4826.619140625,9.09573803206536
suchitepequez,6,26,3257,10062026.0,4218.5,7.949740754415342
suchitepequez,6,26,3258,10062026.0,3368.885498046875,6.348646756141299
suchitepequez,7,2,3259,10071002.0,7420.958984375,13.984757633028474
suchitepequez,7,2,3260,10071002.0,5282.96826171875,9.955725517237957
suchitepequez,7,2,3261,10071002.0,13783.6083984375,25.97513652434756
suchitepequez,7,2,3262,10071002.0,2691.215576171875,5.0715814021123435
suchitepequez,7,2,3263,10071002.0,9308.7734375,17.54233390297801
suchitepequez,10,12,3264,10102012.0,7621.31591796875,14.362329205961965
suchitepequez,10,12,3265,10102012.0,4784.83935546875,9.017004249733402
suchitepequez,10,12,3266,10102012.0,2650.6962890625,4.995223021627988
suchitepequez,10,12,3267,10102012.0,2547.477783203125,4.800708297759282
suchitepequez,10,12,3268,10102012.0,4379.388671875,8.252934598608407
suchitepequez,10,12,3269,10102012.0,5507.7529296875,10.37933102533773
suchitepequez,10,12,3270,10102012.0,1175.580810546875,2.2153757685701345
suchitepequez,10,13,3271,10102013.0,1728.108154296875,3.2566106014581826
suchitepequez,10,13,3272,10102013.0,2602.391845703125,4.904193555705652
suchitepequez,10,13,3273,10102013.0,2029.2181396484373,3.8240507631532688
suchitepequez,10,13,3274,10102013.0,2016.4434814453125,3.7999769878916574
suchitepequez,10,13,3275,10102013.0,1937.4473876953125,3.651109270474569
suchitepequez,10,13,3276,10102013.0,1925.2200927734373,3.628066998397601
suchitepequez,10,13,3277,10102013.0,2172.59912109375,4.094251458093146
suchitepequez,10,13,3278,10102013.0,3281.10986328125,6.1832340404980695
suchitepequez,10,13,3279,10102013.0,1997.6451416015625,3.7645516167001896
suchitepequez,10,13,3280,10102013.0,4912.7021484375,9.257961001241533
suchitepequez,10,13,3281,10102013.0,6925.63330078125,13.051319023671152
suchitepequez,10,13,3282,10102013.0,1289.9459228515625,2.430896212844607
suchitepequez,14,7,3283,10141007.0,2307.1015625,4.347720591675136
suchitepequez,14,7,3284,10141007.0,2073.51806640625,3.9075337388944558
suchitepequez,14,7,3285,10141007.0,4119.7421875,7.7636321833952735
suchitepequez,14,7,3286,10141007.0,4371.46826171875,8.238008627905355
suchitepequez,14,7,3287,10141007.0,2216.057861328125,4.176149222316629
suchitepequez,14,7,3288,10141007.0,3631.05126953125,6.842696754477693
suchitepequez,14,7,3289,10141007.0,2377.51953125,4.480422878273458
suchitepequez,14,7,3290,10141007.0,4516.375,8.511084603466301
suchitepequez,14,7,3291,10141007.0,6613.2060546875,12.462551544457869
suchitepequez,14,7,3292,10141007.0,3235.065185546875,6.096463090845614
suchitepequez,14,16,3293,10142016.0,4385.04052734375,8.263585490100166
suchitepequez,14,16,3294,10142016.0,4406.18408203125,8.303430406158583
suchitepequez,14,16,3295,10142016.0,5168.85302734375,9.740675966589482
suchitepequez,14,16,3296,10142016.0,3322.83642578125,6.261867525018137
suchitepequez,14,16,3297,10142016.0,6489.39892578125,12.229237670248276
suchitepequez,14,16,3298,10142016.0,15298.220703125,28.829415335705427
suchitepequez,14,16,3299,10142016.0,6576.23486328125,12.392879531405466
suchitepequez,14,16,3300,10142016.0,3796.686279296875,7.154835047115306
suchitepequez,14,16,3301,10142016.0,5990.68896484375,11.28942140828366
suchitepequez,14,16,3302,10142016.0,2004.853515625,3.778135759107962
suchitepequez,14,27,3303,10142027.0,3461.480712890625,6.52314194474085
suchitepequez,14,27,3304,10142027.0,4588.27197265625,8.64657406503901
suchitepequez,14,27,3305,10142027.0,5347.5390625,10.077408846979793
suchitepequez,14,27,3306,10142027.0,1109.0975341796875,2.090088388785072
suchitepequez,14,27,3307,10142027.0,4205.9208984375,7.926035504600162
suchitepequez,14,27,3308,10142027.0,4337.0498046875,8.173147229169922
suchitepequez,14,27,3309,10142027.0,1720.0184326171875,3.2413655640920838
suchitepequez,14,27,3310,10142027.0,3855.0087890625,7.26474350575785
suchitepequez,14,27,3311,10142027.0,5492.322265625,10.350252021197551
suchitepequez,14,27,3312,10142027.0,2635.007080078125,4.965656790961251
suchitepequez,14,27,3313,10142027.0,6489.28076171875,12.229014990702614
suchitepequez,17,6,3314,10172006.0,2141.738037109375,4.036093909894492
suchitepequez,17,6,3315,10172006.0,1275.6884765625,2.404028131342166
suchitepequez,17,6,3316,10172006.0,2722.28076171875,5.130123578617136
suchitepequez,17,6,3317,10172006.0,3306.18310546875,6.230484431694772
suchitepequez,17,6,3318,10172006.0,2261.067626953125,4.260969885617741
suchitepequez,17,6,3319,10172006.0,2605.718017578125,4.910461708866937
suchitepequez,17,6,3320,10172006.0,3013.5029296875,5.678930201182115
suchitepequez,17,6,3321,10172006.0,2950.39892578125,5.5600110423293705
suchitepequez,17,6,3322,10172006.0,1624.081787109375,3.0605734672246294
suchitepequez,17,6,3323,10172006.0,2936.06005859375,5.532989523578008
suchitepequez,17,6,3324,10172006.0,1608.7586669921875,3.031697129075902
suchitepequez,17,6,3325,10172006.0,2215.126708984375,4.174394470690298
suchitepequez,17,6,3326,10172006.0,3111.172119140625,5.862987267875542
suchitepequez,20,3,3327,10201003.0,4156.81640625,7.833498350927568
suchitepequez,20,3,3328,10201003.0,6024.6611328125,11.353441777660692
suchitepequez,20,3,3329,10201003.0,10211.990234375,19.244441140192585
suchitepequez,20,3,3330,10201003.0,6061.34033203125,11.422563532992829
suchitepequez,20,3,3331,10201003.0,7241.60400390625,13.646764128763976
suchitepequez,20,3,3332,10201003.0,6974.44921875,13.143312360767363
suchitepequez,20,3,3333,10201003.0,4465.02783203125,8.41432113924324
suchitepequez,20,3,3334,10201003.0,4128.15087890625,7.779478317510141
suchitepequez,20,3,3335,10201003.0,9620.9501953125,18.130629338361036
suchitepequez,20,3,3336,10201003.0,5058.64013671875,9.532980361928232
suchitepequez,20,3,3337,10201003.0,3930.812744140625,7.4075956548701996
retalhuleu,1,2,3338,11011002.0,5155.31396484375,9.715161675506673
retalhuleu,1,2,3339,11011002.0,13389.349609375,25.232157938784777
retalhuleu,1,2,3340,11011002.0,18226.099609375,34.346987521318475
retalhuleu,1,2,3341,11011002.0,10646.08203125,20.062484816564414
retalhuleu,1,2,3342,11011002.0,10902.607421875,20.545905547249227
retalhuleu,1,2,3343,11011002.0,46824.20703125,88.23996845549591
retalhuleu,1,2,3344,11011002.0,9188.4130859375,17.315515462292424
retalhuleu,1,2,3345,11011002.0,53962.56640625,101.69216863164866
retalhuleu,1,57,3346,11012057.0,2811.256591796875,5.297798055926608
retalhuleu,1,57,3347,11012057.0,13289.9814453125,25.04489916349994
retalhuleu,1,57,3348,11012057.0,4222.23974609375,7.956788285986433
retalhuleu,1,57,3349,11012057.0,4630.166015625,8.725523165609331
retalhuleu,1,57,3350,11012057.0,7940.22509765625,14.963311854467094
retalhuleu,1,57,3351,11012057.0,7676.57275390625,14.466460418623429
retalhuleu,1,57,3352,11012057.0,4635.669921875,8.735895247587312
retalhuleu,1,57,3353,11012057.0,4411.04052734375,8.312582351452496
retalhuleu,1,57,3354,11012057.0,3337.6201171875,6.2897273126376625
retalhuleu,1,57,3355,11012057.0,7124.3271484375,13.425756520023999
retalhuleu,1,57,3356,11012057.0,3007.99755859375,5.6685553587139
retalhuleu,1,57,3357,11012057.0,10988.1513671875,20.707112656018758
retalhuleu,1,57,3358,11012057.0,4920.5166015625,9.27268729648422
retalhuleu,2,5,3359,11021005.0,6781.8798828125,12.780416474088913
retalhuleu,2,5,3360,11021005.0,6612.51953125,12.461257794700854
retalhuleu,2,5,3361,11021005.0,9686.0869140625,18.253379137497163
retalhuleu,2,5,3362,11021005.0,9132.5556640625,17.210252448634424
retalhuleu,2,5,3363,11021005.0,6388.14599609375,12.03842706419383
retalhuleu,8,1,3364,11081001.0,8625.7607421875,16.255200120896976
retalhuleu,8,1,3365,11081001.0,29370.390625,55.34834451218698
retalhuleu,8,1,3366,11081001.0,3980.822021484375,7.501837871344886
retalhuleu,8,1,3367,11081001.0,4407.75830078125,8.306397012998275
retalhuleu,8,1,3368,11081001.0,14910.068359375,28.097944313770803
retalhuleu,8,1,3369,11081001.0,3945.21435546875,7.434735414619978
retalhuleu,8,1,3370,11081001.0,5870.798828125,11.063489084963647
retalhuleu,8,1,3371,11081001.0,19824.66015625,37.35946634741606
retalhuleu,8,1,3372,11081001.0,5342.67578125,10.068244019398115
retalhuleu,8,1,3373,11081001.0,21379.771484375,40.290065352476695
retalhuleu,8,1,3374,11081001.0,20181.08203125,38.03114147019729
retalhuleu,8,1,3375,11081001.0,6927.3935546875,13.054636212770745
retalhuleu,8,1,3376,11081001.0,5301.29638671875,9.990264771063847
retalhuleu,9,6,3377,11092006.0,3087.457763671875,5.818297691453918
retalhuleu,9,6,3378,11092006.0,4724.740234375,8.903747776516969
retalhuleu,9,6,3379,11092006.0,3470.122314453125,6.539426996803153
retalhuleu,9,6,3380,11092006.0,1469.87646484375,2.769974359730783
retalhuleu,9,6,3381,11092006.0,1728.7783203125,3.257873525740899
retalhuleu,9,6,3382,11092006.0,2191.7001953125,4.130247330599939
retalhuleu,9,6,3383,11092006.0,1331.1361083984375,2.5085188978567965
retalhuleu,9,6,3384,11092006.0,2234.87060546875,4.211601738328746
retalhuleu,9,6,3385,11092006.0,1802.241943359375,3.396315331620417
retalhuleu,9,6,3386,11092006.0,3179.425048828125,5.991609549905874
retalhuleu,9,8,3387,11092008.0,3813.395263671875,7.186323039067617
retalhuleu,9,8,3388,11092008.0,3381.1103515625,6.371684427401207
retalhuleu,9,8,3389,11092008.0,2801.953125,5.280265722359589
retalhuleu,9,8,3390,11092008.0,1427.8775634765625,2.6908276540677747
retalhuleu,9,8,3391,11092008.0,10043.3525390625,18.926644302654015
retalhuleu,9,8,3392,11092008.0,10185.5810546875,19.194673181901155
retalhuleu,9,8,3393,11092008.0,2179.677490234375,4.107590606992524
san marcos,1,8,3394,12011008.0,8378.57421875,15.78937843562654
san marcos,1,8,3395,12011008.0,8133.77294921875,15.328051748622821
san marcos,1,8,3396,12011008.0,18030.37109375,33.97813817736558
san marcos,1,8,3397,12011008.0,5068.923828125,9.552359923544469
san marcos,1,8,3398,12011008.0,5815.86279296875,10.959962419663745
san marcos,1,8,3399,12011008.0,9971.8134765625,18.791829320862167
san marcos,1,8,3400,12011008.0,5554.037109375,10.466553315143681
san marcos,1,8,3401,12011008.0,15425.7744140625,29.069789623773875
san marcos,1,8,3402,12011008.0,8408.84375,15.84642120585178
